Timestamp,LDR1,LDR2,LDR3,LDR4,Voltage,Current,Horizontal_Angle,Vertical_Angle
2023-01-06 11:18:44.392439243,495,771,771,347,11.44,0.05,11.0,51.0
2023-01-06 11:20:05.400540054,533,206,653,73,12.2,0.1,90.0,67.0
2023-01-06 11:21:26.408640864,761,319,515,561,12.32,0.01,145.0,50.0
2023-01-06 11:22:47.416741674,75,852,491,208,10.37,0.07,119.0,84.0
2023-01-06 11:24:08.424842484,478,479,383,167,10.92,0.07,146.0,38.0
2023-01-06 11:25:29.432943294,122,913,399,179,10.02,0.06,121.0,49.0
2023-01-06 11:26:50.441044104,850,934,143,805,10.76,0.16,163.0,68.0
2023-01-06 11:28:11.449144914,876,75,772,756,10.99,0.02,34.0,74.0
2023-01-06 11:29:32.457245724,857,921,217,318,12.48,0.08,28.0,71.0
2023-01-06 11:30:53.465346534,665,882,623,910,11.48,0.11,20.0,3.0
2023-01-06 11:32:14.473447344,542,162,658,274,11.49,0.17,18.0,12.0
2023-01-06 11:33:35.481548154,216,342,702,846,10.59,0.04,149.0,32.0
2023-01-06 11:34:56.489648964,261,747,400,997,11.47,0.05,67.0,79.0
2023-01-06 11:36:17.497749775,182,84,274,341,11.5,0.1,138.0,81.0
2023-01-06 11:37:38.505850585,707,295,103,23,11.43,0.05,107.0,27.0
2023-01-06 11:38:59.513951395,627,608,987,833,11.81,0.09,106.0,6.0
2023-01-06 11:40:20.522052205,450,26,709,393,11.02,0.11,69.0,82.0
2023-01-06 11:41:41.530153015,409,913,35,1016,11.92,0.14,95.0,66.0
2023-01-06 11:43:02.538253825,615,220,487,423,11.61,0.15,161.0,65.0
2023-01-06 11:44:23.546354635,284,719,129,463,11.37,0.03,120.0,86.0
2023-01-06 11:45:44.554455445,435,38,890,437,10.48,0.17,66.0,44.0
2023-01-06 11:47:05.562556255,154,176,321,916,11.08,0.08,144.0,4.0
2023-01-06 11:48:26.570657065,315,553,24,917,11.87,0.07,71.0,58.0
2023-01-06 11:49:47.578757875,229,682,490,423,10.28,0.14,134.0,49.0
2023-01-06 11:51:08.586858685,965,803,515,855,10.24,0.09,126.0,33.0
2023-01-06 11:52:29.594959495,379,25,468,781,12.04,0.02,143.0,80.0
2023-01-06 11:53:50.603060306,88,931,388,331,12.42,0.06,103.0,19.0
2023-01-06 11:55:11.611161116,378,936,907,618,11.31,0.0,175.0,10.0
2023-01-06 11:56:32.619261926,267,118,932,850,12.04,0.17,0.0,88.0
2023-01-06 11:57:53.627362736,927,701,807,997,10.87,0.07,172.0,88.0
2023-01-06 11:59:14.635463546,733,380,145,536,11.08,0.04,84.0,34.0
2023-01-06 12:00:35.643564356,243,679,644,695,11.92,0.08,4.0,82.0
2023-01-06 12:01:56.651665166,480,39,213,311,10.83,0.16,125.0,9.0
2023-01-06 12:03:17.659765976,188,1021,388,641,11.56,0.02,102.0,88.0
2023-01-06 12:04:38.667866786,276,991,381,1016,11.82,0.16,63.0,79.0
2023-01-06 12:05:59.675967596,5,825,312,571,11.64,0.07,71.0,78.0
2023-01-06 12:07:20.684068406,128,21,427,960,11.23,0.13,82.0,90.0
2023-01-06 12:08:41.692169216,830,142,848,561,11.75,0.04,91.0,71.0
2023-01-06 12:10:02.700270027,4,305,12,95,11.76,0.2,129.0,4.0
2023-01-06 12:11:23.708370837,697,14,348,427,11.35,0.1,68.0,9.0
2023-01-06 12:12:44.716471647,175,781,965,973,12.33,0.04,77.0,62.0
2023-01-06 12:14:05.724572457,1016,470,242,91,12.05,0.1,47.0,39.0
2023-01-06 12:15:26.732673267,745,483,339,793,12.34,0.06,27.0,65.0
2023-01-06 12:16:47.740774077,558,870,654,457,10.81,0.1,120.0,55.0
2023-01-06 12:18:08.748874887,232,676,959,936,12.3,0.18,126.0,20.0
2023-01-06 12:19:29.756975697,105,130,383,528,11.72,0.15,71.0,70.0
2023-01-06 12:20:50.765076507,303,638,201,784,11.75,0.04,118.0,46.0
2023-01-06 12:22:11.773177317,1006,288,76,479,10.87,0.17,58.0,48.0
2023-01-06 12:23:32.781278127,734,924,602,931,12.13,0.03,48.0,84.0
2023-01-06 12:24:53.789378937,673,15,229,701,11.09,0.18,99.0,61.0
2023-01-06 12:26:14.797479748,137,75,136,964,10.85,0.12,124.0,82.0
2023-01-06 12:27:35.805580558,589,203,355,607,10.54,0.15,131.0,88.0
2023-01-06 12:28:56.813681368,887,268,666,173,11.36,0.11,9.0,85.0
2023-01-06 12:30:17.821782178,922,855,176,724,12.08,0.05,15.0,33.0
2023-01-06 12:31:38.829882988,198,1017,146,832,10.28,0.04,18.0,82.0
2023-01-06 12:32:59.837983798,498,491,58,297,11.91,0.14,102.0,67.0
2023-01-06 12:34:20.846084608,104,569,852,985,11.61,0.07,124.0,17.0
2023-01-06 12:35:41.854185418,124,548,934,760,12.14,0.11,91.0,12.0
2023-01-06 12:37:02.862286228,840,767,76,615,11.3,0.08,57.0,11.0
2023-01-06 12:38:23.870387038,348,771,1020,313,10.72,0.03,35.0,25.0
2023-01-06 12:39:44.878487848,241,633,586,889,10.55,0.13,32.0,25.0
2023-01-06 12:41:05.886588658,27,610,75,70,11.92,0.02,161.0,74.0
2023-01-06 12:42:26.894689468,188,763,495,560,12.02,0.18,126.0,68.0
2023-01-06 12:43:47.902790279,202,909,682,399,10.12,0.11,147.0,12.0
2023-01-06 12:45:08.910891089,913,598,857,944,11.05,0.03,5.0,43.0
2023-01-06 12:46:29.918991899,40,653,891,981,10.76,0.13,90.0,19.0
2023-01-06 12:47:50.927092709,370,567,501,478,11.34,0.12,152.0,15.0
2023-01-06 12:49:11.935193519,185,868,951,43,10.73,0.15,48.0,49.0
2023-01-06 12:50:32.943294329,997,61,695,287,11.82,0.0,122.0,32.0
2023-01-06 12:51:53.951395139,67,653,543,643,10.52,0.19,26.0,7.0
2023-01-06 12:53:14.959495949,640,739,308,628,10.46,0.1,21.0,35.0
2023-01-06 12:54:35.967596759,615,967,681,0,12.41,0.13,53.0,52.0
2023-01-06 12:55:56.975697569,114,786,357,866,11.53,0.03,90.0,51.0
2023-01-06 12:57:17.983798379,1012,31,254,25,11.26,0.05,62.0,61.0
2023-01-06 12:58:38.991899189,946,880,260,578,12.0,0.09,166.0,78.0
2023-01-06 13:00:00.000000000,884,380,132,174,11.14,0.09,137.0,61.0
2023-01-06 13:01:21.008100810,478,594,639,439,12.42,0.03,100.0,31.0
2023-01-06 13:02:42.016201620,918,209,145,784,11.77,0.11,83.0,55.0
2023-01-06 13:04:03.024302430,514,41,711,62,11.79,0.19,93.0,75.0
2023-01-06 13:05:24.032403240,807,942,572,783,11.79,0.13,117.0,39.0
2023-01-06 13:06:45.040504050,918,132,227,709,12.07,0.06,48.0,58.0
2023-01-06 13:08:06.048604860,54,748,588,741,11.0,0.04,138.0,31.0
2023-01-06 13:09:27.056705670,159,258,881,1011,11.74,0.01,63.0,45.0
2023-01-06 13:10:48.064806480,184,85,874,325,11.97,0.03,113.0,64.0
2023-01-06 13:12:09.072907290,905,816,285,13,11.06,0.05,121.0,8.0
2023-01-06 13:13:30.081008100,107,922,228,259,11.62,0.16,45.0,21.0
2023-01-06 13:14:51.089108910,317,872,604,965,10.98,0.15,81.0,74.0
2023-01-06 13:16:12.097209721,810,925,583,721,11.95,0.02,22.0,51.0
2023-01-06 13:17:33.105310531,956,381,36,596,11.16,0.06,35.0,59.0
2023-01-06 13:18:54.113411341,678,826,368,644,12.0,0.08,1.0,8.0
2023-01-06 13:20:15.121512151,541,590,621,496,12.23,0.09,6.0,77.0
2023-01-06 13:21:36.129612961,737,372,463,733,12.29,0.15,143.0,11.0
2023-01-06 13:22:57.137713771,983,676,11,784,11.24,0.19,18.0,24.0
2023-01-06 13:24:18.145814581,118,9,673,350,12.4,0.01,120.0,17.0
2023-01-06 13:25:39.153915391,970,365,895,689,12.02,0.09,87.0,74.0
2023-01-06 13:27:00.162016201,281,914,633,457,10.99,0.11,130.0,65.0
2023-01-06 13:28:21.170117011,655,978,148,302,11.0,0.01,15.0,14.0
2023-01-06 13:29:42.178217821,435,102,311,197,11.83,0.17,26.0,6.0
2023-01-06 13:31:03.186318631,580,104,59,740,11.23,0.11,97.0,21.0
2023-01-06 13:32:24.194419441,607,801,519,743,12.29,0.02,26.0,17.0
2023-01-06 13:33:45.202520252,294,205,14,1,12.32,0.16,9.0,32.0
2023-01-06 13:35:06.210621062,678,824,455,266,11.16,0.04,39.0,29.0
2023-01-06 13:36:27.218721872,417,502,708,1009,10.79,0.05,34.0,18.0
2023-01-06 13:37:48.226822682,568,674,958,217,11.74,0.13,172.0,88.0
2023-01-06 13:39:09.234923492,485,759,842,312,10.14,0.16,171.0,22.0
2023-01-06 13:40:30.243024302,256,627,152,429,11.01,0.02,85.0,13.0
2023-01-06 13:41:51.251125112,887,543,891,83,12.37,0.08,14.0,57.0
2023-01-06 13:43:12.259225922,324,830,795,667,11.53,0.06,83.0,70.0
2023-01-06 13:44:33.267326732,300,59,4,371,11.29,0.12,124.0,89.0
2023-01-06 13:45:54.275427542,526,863,459,1000,10.32,0.16,147.0,43.0
2023-01-06 13:47:15.283528352,830,804,478,644,10.05,0.03,46.0,6.0
2023-01-06 13:48:36.291629162,303,939,828,307,10.75,0.06,178.0,5.0
2023-01-06 13:49:57.299729973,468,17,582,346,11.74,0.03,159.0,43.0
2023-01-06 13:51:18.307830783,883,744,456,867,11.23,0.19,157.0,36.0
2023-01-06 13:52:39.315931593,190,662,598,25,11.58,0.15,70.0,81.0
2023-01-06 13:54:00.324032403,733,320,767,970,12.47,0.06,108.0,77.0
2023-01-06 13:55:21.332133213,296,61,348,292,11.17,0.13,19.0,41.0
2023-01-06 13:56:42.340234023,673,440,690,932,10.44,0.11,97.0,29.0
2023-01-06 13:58:03.348334833,511,181,137,864,10.41,0.11,164.0,51.0
2023-01-06 13:59:24.356435643,321,251,681,942,10.19,0.16,42.0,11.0
2023-01-06 14:00:45.364536453,198,445,169,888,11.33,0.09,42.0,65.0
2023-01-06 14:02:06.372637263,663,843,368,729,10.62,0.12,149.0,36.0
2023-01-06 14:03:27.380738073,499,638,1022,349,10.63,0.02,105.0,48.0
2023-01-06 14:04:48.388838883,1016,328,982,219,10.12,0.07,8.0,66.0
2023-01-06 14:06:09.396939694,251,499,312,18,12.32,0.08,40.0,7.0
2023-01-06 14:07:30.405040504,749,264,84,730,10.95,0.1,59.0,60.0
2023-01-06 14:08:51.413141314,365,395,258,890,11.84,0.15,22.0,13.0
2023-01-06 14:10:12.421242124,405,678,912,322,11.75,0.0,119.0,25.0
2023-01-06 14:11:33.429342934,257,113,157,463,11.74,0.09,85.0,31.0
2023-01-06 14:12:54.437443744,212,770,165,248,11.85,0.04,121.0,42.0
2023-01-06 14:14:15.445544554,903,957,364,353,11.69,0.07,71.0,3.0
2023-01-06 14:15:36.453645364,575,873,345,750,10.13,0.05,49.0,11.0
2023-01-06 14:16:57.461746174,161,930,979,987,10.19,0.09,93.0,26.0
2023-01-06 14:18:18.469846984,981,687,871,42,12.22,0.01,76.0,25.0
2023-01-06 14:19:39.477947794,247,946,875,255,12.44,0.14,19.0,7.0
2023-01-06 14:21:00.486048604,572,123,608,792,11.86,0.09,96.0,25.0
2023-01-06 14:22:21.494149414,908,132,560,853,10.97,0.09,152.0,14.0
2023-01-06 14:23:42.502250225,540,385,754,521,10.47,0.11,60.0,52.0
2023-01-06 14:25:03.510351035,577,593,698,549,11.94,0.06,72.0,87.0
2023-01-06 14:26:24.518451845,816,474,680,173,10.62,0.2,106.0,23.0
2023-01-06 14:27:45.526552655,110,670,497,807,11.86,0.09,86.0,44.0
2023-01-06 14:29:06.534653465,611,858,367,53,11.72,0.09,162.0,63.0
2023-01-06 14:30:27.542754275,248,885,702,831,12.46,0.11,71.0,52.0
2023-01-06 14:31:48.550855085,34,533,66,925,12.37,0.04,63.0,20.0
2023-01-06 14:33:09.558955895,125,38,31,389,11.07,0.11,46.0,30.0
2023-01-06 14:34:30.567056705,342,679,42,957,11.75,0.16,62.0,63.0
2023-01-06 14:35:51.575157515,307,242,43,161,12.44,0.16,132.0,16.0
2023-01-06 14:37:12.583258325,578,282,699,483,10.73,0.1,118.0,1.0
2023-01-06 14:38:33.591359135,101,888,293,628,11.62,0.07,169.0,50.0
2023-01-06 14:39:54.599459946,190,1017,472,716,10.19,0.05,55.0,34.0
2023-01-06 14:41:15.607560756,560,346,591,403,10.44,0.01,2.0,80.0
2023-01-06 14:42:36.615661566,333,980,437,960,12.02,0.13,62.0,15.0
2023-01-06 14:43:57.623762376,940,417,655,372,12.0,0.03,110.0,22.0
2023-01-06 14:45:18.631863186,66,201,109,898,11.0,0.04,90.0,16.0
2023-01-06 14:46:39.639963996,248,912,880,236,10.25,0.11,129.0,48.0
2023-01-06 14:48:00.648064806,509,837,614,227,11.09,0.06,30.0,29.0
2023-01-06 14:49:21.656165616,225,143,162,359,10.88,0.09,15.0,18.0
2023-01-06 14:50:42.664266426,186,776,923,384,10.25,0.02,64.0,39.0
2023-01-06 14:52:03.672367236,92,398,268,864,11.3,0.02,154.0,59.0
2023-01-06 14:53:24.680468046,8,903,273,155,11.21,0.02,38.0,0.0
2023-01-06 14:54:45.688568856,408,351,755,305,10.82,0.18,50.0,43.0
2023-01-06 14:56:06.696669667,880,774,377,713,10.33,0.2,4.0,23.0
2023-01-06 14:57:27.704770477,328,815,804,785,10.7,0.09,16.0,22.0
2023-01-06 14:58:48.712871287,891,281,571,532,11.0,0.06,40.0,29.0
2023-01-06 15:00:09.720972097,193,688,81,181,10.89,0.18,66.0,2.0
2023-01-06 15:01:30.729072907,467,619,194,267,11.84,0.19,101.0,32.0
2023-01-06 15:02:51.737173717,791,246,664,456,12.22,0.17,93.0,6.0
2023-01-06 15:04:12.745274527,982,284,339,304,12.48,0.12,88.0,36.0
2023-01-06 15:05:33.753375337,190,723,547,722,10.17,0.17,9.0,7.0
2023-01-06 15:06:54.761476147,676,688,621,601,11.12,0.03,114.0,16.0
2023-01-06 15:08:15.769576957,197,461,938,270,10.61,0.06,95.0,72.0
2023-01-06 15:09:36.777677767,854,882,392,129,11.87,0.17,94.0,20.0
2023-01-06 15:10:57.785778577,792,45,188,611,10.57,0.05,175.0,19.0
2023-01-06 15:12:18.793879387,891,450,408,471,11.66,0.06,116.0,52.0
2023-01-06 15:13:39.801980198,51,246,105,109,11.17,0.12,153.0,28.0
2023-01-06 15:15:00.810081008,396,245,580,0,11.25,0.01,171.0,66.0
2023-01-06 15:16:21.818181818,145,268,1002,569,11.42,0.0,75.0,74.0
2023-01-06 15:17:42.826282628,995,704,953,655,12.39,0.15,157.0,10.0
2023-01-06 15:19:03.834383438,118,810,380,885,11.9,0.13,102.0,82.0
2023-01-06 15:20:24.842484248,790,407,595,605,11.46,0.02,154.0,89.0
2023-01-06 15:21:45.850585058,122,883,126,878,11.64,0.15,136.0,62.0
2023-01-06 15:23:06.858685868,727,270,84,213,10.04,0.17,17.0,85.0
2023-01-06 15:24:27.866786678,567,480,809,419,11.6,0.02,64.0,70.0
2023-01-06 15:25:48.874887488,992,153,100,72,10.93,0.19,171.0,88.0
2023-01-06 15:27:09.882988298,737,932,575,783,10.44,0.18,86.0,89.0
2023-01-06 15:28:30.891089108,413,271,156,712,11.87,0.15,111.0,47.0
2023-01-06 15:29:51.899189919,947,252,682,254,11.45,0.08,101.0,17.0
2023-01-06 15:31:12.907290729,593,914,378,22,10.25,0.12,135.0,3.0
2023-01-06 15:32:33.915391539,244,731,664,611,10.85,0.13,139.0,76.0
2023-01-06 15:33:54.923492349,597,949,196,324,11.45,0.05,45.0,19.0
2023-01-06 15:35:15.931593159,843,515,754,856,12.42,0.1,176.0,27.0
2023-01-06 15:36:36.939693969,709,529,985,450,12.12,0.19,87.0,27.0
2023-01-06 15:37:57.947794779,695,479,732,620,11.5,0.04,116.0,1.0
2023-01-06 15:39:18.955895589,144,614,989,757,11.87,0.2,36.0,17.0
2023-01-06 15:40:39.963996399,138,383,877,806,11.43,0.02,123.0,7.0
2023-01-06 15:42:00.972097209,567,302,525,333,12.01,0.06,18.0,25.0
2023-01-06 15:43:21.980198019,589,283,644,722,12.31,0.12,143.0,82.0
2023-01-06 15:44:42.988298829,871,269,195,967,10.72,0.17,42.0,16.0
2023-01-06 15:46:03.996399639,798,768,272,977,10.49,0.03,85.0,7.0
2023-01-06 15:47:25.004500450,250,988,415,117,10.19,0.1,74.0,42.0
2023-01-06 15:48:46.012601260,838,919,1017,609,10.15,0.01,75.0,57.0
2023-01-06 15:50:07.020702070,200,59,724,389,10.27,0.03,150.0,68.0
2023-01-06 15:51:28.028802880,367,77,671,818,10.5,0.19,144.0,9.0
2023-01-06 15:52:49.036903690,215,904,498,211,11.7,0.14,147.0,34.0
2023-01-06 15:54:10.045004500,847,777,103,584,12.06,0.14,47.0,28.0
2023-01-06 15:55:31.053105310,42,919,127,488,11.72,0.03,169.0,39.0
2023-01-06 15:56:52.061206120,415,698,218,273,11.52,0.08,180.0,30.0
2023-01-06 15:58:13.069306930,764,991,747,322,11.38,0.17,72.0,71.0
2023-01-06 15:59:34.077407740,763,98,630,322,10.74,0.12,116.0,64.0
2023-01-06 16:00:55.085508550,330,177,206,816,11.7,0.11,114.0,55.0
2023-01-06 16:02:16.093609360,464,692,769,693,11.67,0.12,38.0,55.0
2023-01-06 16:03:37.101710171,29,692,15,186,11.72,0.07,176.0,32.0
2023-01-06 16:04:58.109810981,16,621,110,884,11.67,0.04,69.0,83.0
2023-01-06 16:06:19.117911791,75,469,527,954,11.05,0.16,123.0,66.0
2023-01-06 16:07:40.126012601,483,768,342,990,10.04,0.08,150.0,60.0
2023-01-06 16:09:01.134113411,626,503,246,333,11.61,0.19,165.0,34.0
2023-01-06 16:10:22.142214221,567,173,458,415,10.95,0.16,64.0,60.0
2023-01-06 16:11:43.150315031,538,202,459,295,10.62,0.12,12.0,64.0
2023-01-06 16:13:04.158415841,318,687,507,748,10.38,0.13,171.0,73.0
2023-01-06 16:14:25.166516651,282,757,425,645,10.16,0.04,79.0,52.0
2023-01-06 16:15:46.174617461,820,620,576,732,12.04,0.13,77.0,42.0
2023-01-06 16:17:07.182718271,990,366,708,403,11.25,0.07,100.0,57.0
2023-01-06 16:18:28.190819081,731,664,92,247,11.25,0.17,117.0,11.0
2023-01-06 16:19:49.198919892,1022,777,386,904,11.75,0.03,29.0,41.0
2023-01-06 16:21:10.207020702,303,840,695,112,10.16,0.11,23.0,70.0
2023-01-06 16:22:31.215121512,470,536,580,847,10.87,0.04,13.0,61.0
2023-01-06 16:23:52.223222322,652,272,915,344,11.82,0.15,59.0,32.0
2023-01-06 16:25:13.231323132,339,903,461,833,10.46,0.19,85.0,5.0
2023-01-06 16:26:34.239423942,413,946,720,652,10.86,0.11,74.0,68.0
2023-01-06 16:27:55.247524752,1011,808,313,1004,10.17,0.0,71.0,75.0
2023-01-06 16:29:16.255625562,444,427,684,861,10.78,0.04,165.0,40.0
2023-01-06 16:30:37.263726372,150,163,853,345,12.4,0.12,146.0,11.0
2023-01-06 16:31:58.271827182,972,514,780,244,12.4,0.05,149.0,60.0
2023-01-06 16:33:19.279927992,186,434,860,345,10.2,0.0,177.0,63.0
2023-01-06 16:34:40.288028802,903,404,622,378,10.95,0.15,125.0,63.0
2023-01-06 16:36:01.296129612,660,634,388,807,11.97,0.03,132.0,81.0
2023-01-06 16:37:22.304230423,398,689,620,372,11.33,0.17,81.0,14.0
2023-01-06 16:38:43.312331233,1023,332,703,651,11.59,0.14,14.0,62.0
2023-01-06 16:40:04.320432043,191,800,62,883,12.41,0.01,46.0,80.0
2023-01-06 16:41:25.328532853,80,746,526,883,12.06,0.09,59.0,20.0
2023-01-06 16:42:46.336633663,826,679,337,374,11.05,0.12,76.0,12.0
2023-01-06 16:44:07.344734473,787,618,413,247,10.44,0.18,88.0,31.0
2023-01-06 16:45:28.352835283,443,127,994,881,11.52,0.02,43.0,69.0
2023-01-06 16:46:49.360936093,972,912,1003,21,11.0,0.02,54.0,74.0
2023-01-06 16:48:10.369036903,463,106,851,994,11.39,0.02,17.0,1.0
2023-01-06 16:49:31.377137713,427,125,149,585,10.7,0.03,101.0,87.0
2023-01-06 16:50:52.385238523,754,244,987,809,11.95,0.07,52.0,85.0
2023-01-06 16:52:13.393339333,350,126,128,322,11.99,0.05,92.0,83.0
2023-01-06 16:53:34.401440144,446,107,768,91,10.59,0.19,101.0,72.0
2023-01-06 16:54:55.409540954,332,895,203,1017,12.28,0.06,99.0,7.0
2023-01-06 16:56:16.417641764,247,953,565,351,11.22,0.03,80.0,56.0
2023-01-06 16:57:37.425742574,904,62,621,94,10.59,0.14,67.0,43.0
2023-01-06 16:58:58.433843384,88,490,815,862,12.25,0.19,143.0,53.0
2023-01-06 17:00:19.441944194,447,559,752,679,10.5,0.06,85.0,62.0
2023-01-06 17:01:40.450045004,135,922,127,367,11.63,0.1,58.0,73.0
2023-01-06 17:03:01.458145814,471,866,819,824,12.24,0.07,116.0,43.0
2023-01-06 17:04:22.466246624,985,952,764,562,10.18,0.1,169.0,28.0
2023-01-06 17:05:43.474347434,911,628,453,910,11.64,0.17,174.0,80.0
2023-01-06 17:07:04.482448244,443,945,704,411,11.79,0.12,27.0,65.0
2023-01-06 17:08:25.490549054,1023,428,297,206,10.74,0.04,115.0,86.0
2023-01-06 17:09:46.498649865,39,208,560,314,10.75,0.02,57.0,22.0
2023-01-06 17:11:07.506750675,36,390,623,647,11.15,0.15,59.0,63.0
2023-01-06 17:12:28.514851485,867,108,14,735,10.88,0.06,124.0,74.0
2023-01-06 17:13:49.522952295,515,244,633,791,10.88,0.2,174.0,47.0
2023-01-06 17:15:10.531053105,117,241,146,662,11.05,0.07,21.0,73.0
2023-01-06 17:16:31.539153915,912,87,821,383,11.41,0.16,160.0,47.0
2023-01-06 17:17:52.547254725,424,633,186,20,12.09,0.02,168.0,20.0
2023-01-06 17:19:13.555355535,1014,96,412,866,10.91,0.15,84.0,80.0
2023-01-06 17:20:34.563456345,679,605,287,987,10.72,0.15,53.0,75.0
2023-01-06 17:21:55.571557155,649,60,740,794,11.98,0.11,56.0,71.0
2023-01-06 17:23:16.579657965,253,698,758,746,11.59,0.1,19.0,86.0
2023-01-06 17:24:37.587758775,1017,302,388,385,11.09,0.17,93.0,5.0
2023-01-06 17:25:58.595859585,788,775,691,160,10.61,0.16,100.0,68.0
2023-01-06 17:27:19.603960396,921,279,251,206,12.04,0.19,83.0,31.0
2023-01-06 17:28:40.612061206,363,201,151,654,10.9,0.18,49.0,81.0
2023-01-06 17:30:01.620162016,975,1005,772,264,11.22,0.05,172.0,84.0
2023-01-06 17:31:22.628262826,365,786,105,555,11.48,0.12,30.0,18.0
2023-01-06 17:32:43.636363636,520,653,302,411,12.04,0.09,11.0,59.0
2023-01-06 17:34:04.644464446,624,1009,843,52,12.03,0.04,57.0,57.0
2023-01-06 17:35:25.652565256,334,739,366,945,11.87,0.06,16.0,44.0
2023-01-06 17:36:46.660666066,771,443,1018,127,10.17,0.07,174.0,14.0
2023-01-06 17:38:07.668766876,283,547,958,129,10.67,0.06,68.0,69.0
2023-01-06 17:39:28.676867686,365,77,179,870,11.12,0.02,85.0,31.0
2023-01-06 17:40:49.684968496,431,764,657,767,10.71,0.15,15.0,10.0
2023-01-06 17:42:10.693069306,327,34,45,744,12.03,0.15,15.0,27.0
2023-01-06 17:43:31.701170117,207,152,560,281,12.5,0.12,100.0,31.0
2023-01-06 17:44:52.709270927,706,340,568,939,10.77,0.03,54.0,13.0
2023-01-06 17:46:13.717371737,628,320,491,508,11.72,0.07,104.0,14.0
2023-01-06 17:47:34.725472547,120,171,642,848,11.26,0.11,23.0,40.0
2023-01-06 17:48:55.733573357,733,84,713,357,10.58,0.01,118.0,22.0
2023-01-06 17:50:16.741674167,506,230,792,395,10.34,0.06,16.0,44.0
2023-01-06 17:51:37.749774977,4,749,917,863,12.15,0.11,178.0,27.0
2023-01-06 17:52:58.757875787,250,451,616,895,10.55,0.15,132.0,71.0
2023-01-06 17:54:19.765976597,949,426,114,220,11.48,0.2,150.0,9.0
2023-01-06 17:55:40.774077407,423,21,0,705,10.17,0.03,106.0,80.0
2023-01-06 17:57:01.782178217,500,55,842,1008,11.04,0.14,134.0,80.0
2023-01-06 17:58:22.790279027,109,495,916,232,11.42,0.03,28.0,26.0
2023-01-06 17:59:43.798379838,35,620,382,491,12.34,0.11,177.0,86.0
2023-01-06 18:01:04.806480648,695,765,907,907,10.74,0.1,135.0,88.0
2023-01-06 18:02:25.814581458,728,193,972,897,11.84,0.05,141.0,8.0
2023-01-06 18:03:46.822682268,423,824,458,740,11.39,0.12,33.0,6.0
2023-01-06 18:05:07.830783078,128,760,109,943,11.42,0.1,82.0,87.0
2023-01-06 18:06:28.838883888,43,671,565,780,11.05,0.04,2.0,84.0
2023-01-06 18:07:49.846984698,915,857,385,149,11.87,0.13,93.0,31.0
2023-01-06 18:09:10.855085508,107,953,391,203,11.94,0.12,130.0,89.0
2023-01-06 18:10:31.863186318,757,985,449,200,11.7,0.01,53.0,5.0
2023-01-06 18:11:52.871287128,958,175,1007,3,10.18,0.16,150.0,22.0
2023-01-06 18:13:13.879387938,744,949,1013,178,11.63,0.16,162.0,59.0
2023-01-06 18:14:34.887488748,916,732,27,519,11.72,0.08,166.0,35.0
2023-01-06 18:15:55.895589558,291,871,495,697,12.45,0.02,161.0,47.0
2023-01-06 18:17:16.903690369,131,743,178,96,11.17,0.1,43.0,79.0
2023-01-06 18:18:37.911791179,5,802,438,445,11.69,0.01,52.0,58.0
2023-01-06 18:19:58.919891989,415,791,226,739,12.3,0.08,103.0,88.0
2023-01-06 18:21:19.927992799,681,516,384,883,10.59,0.17,91.0,22.0
2023-01-06 18:22:40.936093609,755,260,732,756,12.19,0.09,133.0,68.0
2023-01-06 18:24:01.944194419,498,427,768,986,11.44,0.03,163.0,71.0
2023-01-06 18:25:22.952295229,868,679,565,324,12.06,0.19,73.0,29.0
2023-01-06 18:26:43.960396039,486,506,797,105,11.05,0.16,174.0,6.0
2023-01-06 18:28:04.968496849,320,775,886,396,10.77,0.18,59.0,34.0
2023-01-06 18:29:25.976597659,607,837,48,558,12.12,0.15,56.0,46.0
2023-01-06 18:30:46.984698469,312,553,898,591,12.12,0.19,110.0,79.0
2023-01-06 18:32:07.992799279,253,895,159,212,12.38,0.08,50.0,8.0
2023-01-06 18:33:29.000900090,236,845,920,871,11.78,0.11,17.0,13.0
2023-01-06 18:34:50.009000900,640,436,1023,513,10.97,0.01,175.0,23.0
2023-01-06 18:36:11.017101710,40,620,580,68,12.21,0.05,99.0,11.0
2023-01-06 18:37:32.025202520,183,857,885,36,11.74,0.03,143.0,65.0
2023-01-06 18:38:53.033303330,992,988,664,639,11.66,0.02,179.0,37.0
2023-01-06 18:40:14.041404140,963,633,178,417,12.33,0.06,45.0,21.0
2023-01-06 18:41:35.049504950,811,219,292,913,11.59,0.11,3.0,87.0
2023-01-06 18:42:56.057605760,496,257,185,5,12.23,0.0,4.0,12.0
2023-01-06 18:44:17.065706570,9,942,495,791,12.41,0.03,48.0,13.0
2023-01-06 18:45:38.073807380,718,551,163,354,12.2,0.02,13.0,85.0
2023-01-06 18:46:59.081908190,365,178,119,625,11.99,0.11,29.0,21.0
2023-01-06 18:48:20.090009000,760,426,807,44,10.13,0.14,91.0,24.0
2023-01-06 18:49:41.098109811,901,371,991,637,11.68,0.14,37.0,13.0
2023-01-06 18:51:02.106210621,101,151,392,814,11.09,0.01,172.0,49.0
2023-01-06 18:52:23.114311431,510,808,856,51,10.04,0.01,6.0,78.0
2023-01-06 18:53:44.122412241,720,590,528,796,10.94,0.15,94.0,54.0
2023-01-06 18:55:05.130513051,385,328,927,488,11.14,0.16,103.0,76.0
